"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","regulation","Group","Comparison"
"WASH7P",171.25519282607,0.040846033638069,0.174497207293002,0.234078437539024,0.814924085305694,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"WASH9P",113.921354087377,0.0900860516933319,0.288658635044712,0.312085074743661,0.754975869100477,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MIR12136",82.6974268024696,-0.0994821101267298,0.374402914936758,-0.265708695519995,0.790463565997271,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LOC100288069",67.1802179147389,0.177616713438805,0.260181186537205,0.682665475558534,0.494818250199515,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LINC00115",21.3750960086361,0.210329765095709,0.478044170699845,0.439979771718147,0.659951758119326,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LINC01128",188.424848325342,-0.135082384936747,0.173291240915058,-0.779510748630163,0.435678908393481,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LOC284600",43.1524751601753,-0.0810148847993136,0.532253406273589,-0.152211115691142,0.879020427065192,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LINC02593",12.7355338629151,0.622454350504504,0.590682289431267,1.0537887484384,0.291979645976744,0.968736243385417,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LOC107985728",29.3646584901544,1.34671600619858,0.419783655915237,3.2081191995491,0.00133606110967863,0.271787209732244,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SAMD11",487.844449120122,0.669694839095744,0.480055715058328,1.39503565542257,0.16300508777004,0.949128060869812,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"NOC2L",1768.59401259572,-0.117185262595573,0.0783733908445512,-1.49521746262074,0.134857697538323,0.923200505016134,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"KLHL17",191.714675341806,0.16674474133132,0.197284086015756,0.845201175111521,0.397998526351099,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PLEKHN1",165.701534669182,-0.048810315750706,0.176899563048717,-0.275921064526676,0.782608694562482,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"HES4",1213.32675577538,0.415983118698585,0.197016703942442,2.11141040518125,0.0347370514846188,0.797699229893976,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"ISG15",13769.0731470746,0.384548963163855,0.224865103909403,1.71013179225349,0.0872415049989946,0.896887043720329,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"AGRN",16362.0569526807,0.296893709429513,0.124474519776026,2.38517658042571,0.0170709252239534,0.663085548641525,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LOC100288175",220.870882405099,-0.0576927581960011,0.167495154806924,-0.34444434086768,0.730512147391599,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LOC105378948",17.9238738809486,-0.662213496001834,0.475015195177656,-1.39408907909602,0.163290706609496,0.949128060869812,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"RNF223",12.0096315204062,0.438962700154193,0.722634693279648,0.607447586223654,0.543553916496351,0.996129192385104,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"C1orf159",196.921449878763,0.186087653907367,0.156349327228526,1.1902043789122,0.233966072522901,0.966470423353397,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SDF4",2872.30284533631,0.0671194701265494,0.0965116211684965,0.695454799265755,0.486770328621577,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"B3GALT6",364.246827115778,0.317125680802222,0.120887415057406,2.6233142685004,0.00870789086848959,0.52555791674233,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"UBE2J2",693.27198631207,-0.0861888035348877,0.13524340581227,-0.637286550255364,0.523938210097932,0.993684204407797,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LINC01786",15.360954715392,0.529821810053587,0.506637503284958,1.04576113418037,0.295671329479474,0.970649877724222,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SCNN1D",36.0597485894753,-0.101030933035118,0.337396228268753,-0.299442982968506,0.764602070119457,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"ACAP3",323.948457477381,-0.145092192829623,0.173602591122833,-0.835772046322526,0.403283155221091,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PUSL1",159.002534564591,-0.240392430821964,0.175189973082508,-1.37218144732946,0.170006959451353,0.949128060869812,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"INTS11",934.982531955902,-0.0813769495555175,0.0959555825877948,-0.848068943576696,0.396399576169301,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CPTP",273.691468554033,0.0660457195613602,0.124119571242471,0.532113661852233,0.594647275740986,0.996219315932303,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"DVL1",1224.77042042159,-0.155616146707682,0.0983581707066251,-1.58213746341259,0.113618192842537,0.922501138988417,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MXRA8",32.5190660455589,-0.28371415991736,0.408113612233765,-0.695184260981841,0.48693983450552,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"AURKAIP1",1041.76152233601,-0.0224111276588922,0.123149897195637,-0.181982512119273,0.855596450041267,0.997716891902801,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CCNL2",1033.29356710572,0.101781955809988,0.164578591361417,0.618439828461485,0.536285450366767,0.994006875676147,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MRPL20-AS1",169.018629923796,-0.185779886238433,0.163124056955944,-1.1388871126998,0.254750241454364,0.966470423353397,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MRPL20",613.532585291906,-0.026510717763282,0.0871412649288773,-0.304226910005488,0.760955024654113,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MRPL20-DT",54.8475913855911,-0.115785925419071,0.328815429233571,-0.352130451083011,0.72474043240466,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"VWA1",433.539707949884,0.107914197009281,0.169974654987746,0.634884047960333,0.525504041714774,0.993684204407797,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"ATAD3B",31.0089666797146,-0.334259819369665,0.425786364493486,-0.785041155010446,0.432429439324002,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"ATAD3A",723.20760946785,0.017663114672765,0.173953736871069,0.101539150526306,0.919122480516222,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SSU72",1399.66008828959,0.078249685499732,0.0867396543309078,0.902121251270071,0.366992461079981,0.992136704877703,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"FNDC10",71.1731159240292,-0.214652965536637,0.285532979681672,-0.751762426098534,0.452193941586922,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MIB2",117.327201359313,-0.197135044754701,0.257364304577794,-0.765976637972782,0.443690203056463,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CDK11B",771.941467463507,0.0982658335220029,0.145627647872509,0.674774570334547,0.499818999054027,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SLC35E2B",395.911518770707,0.0878190691272194,0.138246489944925,0.635235434637109,0.525274875981675,0.993684204407797,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CDK11A",466.201055173419,-0.0189875275150979,0.108176149776006,-0.175524157167862,0.860667790746335,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SLC35E2A",103.422372947467,0.132437600298729,0.259852447141249,0.509664626043483,0.61028643943195,0.996219315932303,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"NADK",964.280238960491,0.0860613473080684,0.0901515832506003,0.954629349867745,0.339765169371592,0.984004604527943,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"GNB1",8136.86529100888,0.0333530880674361,0.0758346563923059,0.439813268156643,0.660072357104796,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PRKCZ",231.383069725871,-0.0819467667557668,0.165840962587884,-0.494128624659549,0.621215343327328,0.996219315932303,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PRKCZ-AS1",9.47588542904347,-0.549148905002608,0.647981259259292,-0.847476523673448,0.396729567049653,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"FAAP20",279.027455192479,-0.0800773855581718,0.170937688590587,-0.468459508364859,0.639456020912682,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LOC112268219",21.9025820194981,0.112863186495076,0.383892926644147,0.293996525233442,0.768760558567615,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SKI",885.901251930078,0.0764731817417398,0.0899012677789029,0.850635187145666,0.394972036732303,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MORN1",72.7295958911476,-0.0951093137972492,0.241090317328546,-0.394496613763376,0.69321442676028,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LOC100129534",17.0426406935725,-0.300945691508869,0.558050918065742,-0.539279986406932,0.589693676227951,0.996219315932303,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"RER1",1316.00038774269,0.0839743939520163,0.0748838388015137,1.12139542117489,0.262119584312874,0.966470423353397,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PEX10",263.101314710874,-0.0505046291126639,0.163291225592102,-0.309291751161347,0.757099605189222,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PRDM16",54.2108073555625,0.404544666949321,0.279226621535401,1.44880407435661,0.147392305644105,0.929101625509391,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"ARHGEF16",127.771246980646,-0.28024438384095,0.181652516033616,-1.54274980583858,0.12289149235445,0.923200505016134,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MEGF6",303.402915410235,0.0468721643765229,0.216813871272567,0.216186188187183,0.828842619224858,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"TPRG1L",730.76960099624,-0.14898828014746,0.101328034025368,-1.47035597384787,0.141465368629047,0.927027171731675,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"WRAP73",266.303320445245,-0.0492338052195269,0.136330505424099,-0.361135646540514,0.717998046754716,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"GFOD3P",289.395906408072,0.0167753761301188,0.12015290052605,0.139616905265485,0.888962682981456,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SMIM1",11.4962109218125,0.919087648190342,0.592593718650911,1.55095745915553,0.120911879046144,0.923200505016134,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LRRC47",1032.52648144582,-0.0968887968587463,0.0780605262028325,-1.24120091897652,0.21453153544135,0.964815038322699,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CEP104",710.748642863137,-0.180182317627772,0.0916192247831434,-1.96664311506948,0.0492243691976509,0.855138332934911,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"DFFB",58.163573308148,-0.105525339066281,0.378528990869514,-0.278777429501186,0.780415636687973,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"C1orf174",489.779002846016,-0.170696179792898,0.115015162323986,-1.48411893131155,0.137777371697703,0.92354676229775,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"NPHP4",211.070753166015,0.112566356996936,0.171875609022692,0.654929210939256,0.512513331998403,0.993684204407797,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"KCNAB2",526.947470334195,0.0926458093456097,0.164745322557181,0.562357752606018,0.573872297214315,0.996219315932303,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CHD5",51.7276993295397,-0.213156016002248,0.372095093235324,-0.57285360618137,0.56674381945237,0.996219315932303,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"RPL22",1830.09251594163,-0.212979877291212,0.0734760456620222,-2.89863009600278,0.00374796782965723,0.411239789309412,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"RNF207",256.679820212036,0.0508300927743281,0.147819971327098,0.343864853429383,0.73094792473272,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"ICMT",1884.76568785582,0.0396721647055054,0.104529842076011,0.379529557469884,0.704294659494884,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"GPR153",40.616284990672,0.395629533544311,0.321455774681047,1.23074327700866,0.218418896506624,0.966470423353397,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"ACOT7",1450.50207640167,0.028963873619363,0.107217260042854,0.270141893271534,0.787051093608428,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"HES2",39.5807776454807,0.287092948724029,0.319662443259635,0.898112852409276,0.369125387710947,0.992136704877703,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"TNFRSF25",21.1726396691633,-0.53553502912001,0.454575697617472,-1.17809867955296,0.238757268413851,0.966470423353397,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PLEKHG5",118.331821989779,-0.0608900069622498,0.2329051448768,-0.261436933883357,0.793755578000384,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"NOL9",407.704748085537,0.102800711185972,0.150170151844339,0.684561545176642,0.493620640116601,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"ZBTB48",203.154690320573,-0.117725688206701,0.217265482842892,-0.541851778139238,0.587920618574788,0.996219315932303,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"KLHL21",1234.92671569315,-0.121665429855391,0.0653237192479204,-1.86250004219202,0.0625326395036303,0.873726344486006,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PHF13",465.41793785113,-0.0879633335853402,0.130498284875418,-0.674057392166615,0.500274826567651,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"THAP3",232.096941156059,-0.00366129825530657,0.124629676594188,-0.0293774192099389,0.976563581890733,0.99931078987772,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"DNAJC11",687.284562607661,0.00343718965283283,0.0858110448232965,0.040055329240085,0.968049015299703,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CAMTA1",475.155083555697,-0.0216841297698865,0.118081212170468,-0.183637425220384,0.854297901290532,0.997716891902801,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LOC105376689",11.1823165657736,0.0305681740037678,0.629188235607978,0.0485835116961939,0.961251210207455,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"VAMP3",1693.20218840037,-0.0111708317347599,0.0750021758037969,-0.148940102270932,0.881600897073159,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PER3",109.700414091066,0.123535243871943,0.354833728497899,0.348149665464158,0.727727786952963,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"TNFRSF9",232.558606476111,-0.0876683220490423,0.207445467259858,-0.42260900277577,0.67258055707018,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PARK7",2352.15157825425,0.028806623908899,0.07741025918176,0.372129278643297,0.709796598028813,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LOC124903834",11.5046896149125,0.761941883453509,0.65525580992805,1.16281591389045,0.244904199041,0.966470423353397,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"ERRFI1",3803.0818689814,-0.0746504827281741,0.101878414277615,-0.732740917273745,0.463716462811479,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SLC45A1",77.3630881029649,0.479502301175064,0.381445129477189,1.25706756783675,0.208729169842878,0.964400125626394,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"RERE",1327.43548976642,0.0200053014433978,0.171818633752683,0.116432665110081,0.907309648423258,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"ENO1",34683.8569075539,-0.0610037143909717,0.0675804725463604,-0.902682566315632,0.366694391672959,0.992136704877703,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"GPR157",365.376366001553,0.220812858492765,0.169180683243502,1.30518954208826,0.191828314346031,0.9584269816426,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MIR34AHG",95.4640316188915,-0.196866620933361,0.200908010596268,-0.979884377676567,0.327143195262357,0.980081607179991,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LNCTAM34A",29.4802206621819,0.0599361766361275,0.325857107480929,0.183933924594955,0.854065290840592,0.997716891902801,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"H6PD",1035.32534250078,0.246994054227452,0.140331332771115,1.76007773424561,0.0783946274235501,0.884664672831139,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SPSB1",775.122064535322,0.0681532166052364,0.0863185974190391,0.789554263426945,0.429788127684393,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SLC25A33",153.76958142296,0.0299725806953064,0.265770699162688,0.112776091532043,0.910208073590933,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"TMEM201",527.829019882122,0.159850418480201,0.114132527656401,1.40056845986479,0.161343158086492,0.949128060869812,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PIK3CD",281.985176030888,-0.19549180971616,0.176432852504672,-1.10802385690037,0.267851512880908,0.966470423353397,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PIK3CD-AS2",37.7989920097073,0.0992305377258228,0.5042766003424,0.196777993780489,0.844001272826518,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CLSTN1",3749.79458793012,0.153755905885668,0.114384589048274,1.34420123519243,0.178883322359708,0.954385147894404,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CTNNBIP1",134.53019112278,0.219748865844535,0.212195330811102,1.0355970840855,0.300390152906938,0.970886834614605,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"LZIC",509.474660456757,-0.0941505879304273,0.11148720479815,-0.844496802129794,0.398391849585851,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"NMNAT1",103.926845367739,-0.0939356501393686,0.236536717894554,-0.397129253231814,0.691272148960868,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"UBE4B",581.172629990912,-0.0700407942565551,0.109061198787074,-0.642215517851585,0.520733258750048,0.993684204407797,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"KIF1B",1295.56492411249,-0.112481098131279,0.0717920449467108,-1.56676269933209,0.117170169143228,0.923200505016134,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PGD",19339.7084760259,0.181171892798044,0.114502131913582,1.58225781276089,0.113590727286428,0.922501138988417,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CENPS",38.8801618763068,0.218465046267131,0.298257841063153,0.732470420520724,0.463881490489843,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"DFFA",903.072981656784,-0.0650062541685718,0.156730991476704,-0.414763242139217,0.678315230681133,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PEX14",365.782945454677,-0.0226545517612847,0.171841669477453,-0.131833866780823,0.895115698515186,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CASZ1",253.727324261285,0.0549225701644846,0.161253774385933,0.34059711391956,0.733406902436283,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"TARDBP",3897.99470022919,-0.0933115909962136,0.0518829790282943,-1.79850102565094,0.072097646259731,0.880335510694144,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MASP2",11.771177597892,0.36917461332217,0.644770896046759,0.572567117383346,0.566937829413118,0.996219315932303,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"SRM",1724.92327080216,-0.0451274444559744,0.115582902621617,-0.390433562684507,0.69621597378709,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"EXOSC10",1147.67097231785,-0.00990481884763329,0.10767727024048,-0.0919861622189384,0.926709033925187,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MTOR",1511.56885183122,-0.0629751565173448,0.123572844287614,-0.509619705529892,0.610317915755881,0.996219315932303,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"UBIAD1",461.498267508355,-0.0104677447731292,0.104830984351742,-0.0998535388927242,0.920460602516307,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"FBXO2",79.0735400086139,0.323922870431134,0.28432136178894,1.13928432388275,0.25458458458472,0.966470423353397,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"FBXO44",392.506015497453,-0.100790478803534,0.171491676265687,-0.587728110181757,0.556714804377745,0.996219315932303,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"FBXO6",354.871513876995,0.163369536880698,0.203983676625569,0.800895148000386,0.423192349264875,0.992859472105535,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MAD2L2",475.918866358929,0.022866499690508,0.104709076415866,0.218381256651436,0.827132068149139,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"AGTRAP",734.270675666038,-0.0314496549707821,0.118165997239962,-0.266148094251823,0.790125156410147,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MTHFR",261.059580337939,-0.0492242613580135,0.183029537263046,-0.268941626002526,0.787974603718136,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"CLCN6",484.024986349156,-0.147787958567053,0.106974573742061,-1.38152416408223,0.167117853301546,0.949128060869812,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"KIAA2013",1157.03108646093,0.0619726652966521,0.0948237129375122,0.653556619719073,0.513397500219856,0.993684204407797,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"PLOD1",2503.19585939485,0.0655570958006702,0.138652628576987,0.472815383837238,0.636344897626911,0.996645900110187,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
"MFN2",1896.34118092584,-0.00838362163363063,0.0675962862388084,-0.124024885095203,0.901295571723914,0.998056692297344,FALSE,"NS","Group1_AHT_None_vs_AHT_CIM7","AHT_CIM7 vs AHT_None"
